#NAME: DoE 1-2040
#TITLE: DoE
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

289 Cas289 1.228033e+05 1.631687e+00 6.968000e-01 1.348397e+00 1.097295e+00 
290 Cas290 1.356823e+05 7.983539e-01 9.968000e-01 1.562682e+00 1.233659e+00 
291 Cas291 1.195835e+05 1.298354e+00 1.296800e+00 1.776968e+00 1.370023e+00 
292 Cas292 1.324625e+05 1.798354e+00 1.596800e+00 1.991254e+00 1.506386e+00 
293 Cas293 1.260230e+05 9.650206e-01 1.896800e+00 5.262391e-01 1.642750e+00 
294 Cas294 1.389020e+05 1.465021e+00 7.568000e-01 7.405248e-01 1.779113e+00 
295 Cas295 1.179737e+05 1.965021e+00 1.056800e+00 9.548105e-01 1.915477e+00 
296 Cas296 1.308527e+05 5.390947e-01 1.356800e+00 1.169096e+00 5.642374e-01 
297 Cas297 1.244132e+05 1.039095e+00 1.656800e+00 1.383382e+00 7.006011e-01 
298 Cas298 1.372922e+05 1.539095e+00 1.956800e+00 1.597668e+00 8.369647e-01 
299 Cas299 1.211934e+05 7.057613e-01 5.288000e-01 1.811953e+00 9.733283e-01 
300 Cas300 1.340724e+05 1.205761e+00 8.288000e-01 5.568513e-01 1.109692e+00 
301 Cas301 1.276329e+05 1.705761e+00 1.128800e+00 7.711370e-01 1.246056e+00 
302 Cas302 1.405119e+05 8.724280e-01 1.428800e+00 9.854227e-01 1.382419e+00 
303 Cas303 1.171687e+05 1.372428e+00 1.728800e+00 1.199708e+00 1.518783e+00 
304 Cas304 1.300477e+05 1.872428e+00 5.888000e-01 1.413994e+00 1.655147e+00 
305 Cas305 1.236082e+05 5.946502e-01 8.888000e-01 1.628280e+00 1.791510e+00 
306 Cas306 1.364872e+05 1.094650e+00 1.188800e+00 1.842566e+00 1.927874e+00 
307 Cas307 1.203885e+05 1.594650e+00 1.488800e+00 5.874636e-01 5.766341e-01 
308 Cas308 1.332675e+05 7.613169e-01 1.788800e+00 8.017493e-01 7.129977e-01 
309 Cas309 1.268280e+05 1.261317e+00 6.488000e-01 1.016035e+00 8.493614e-01 
310 Cas310 1.397070e+05 1.761317e+00 9.488000e-01 1.230321e+00 9.857250e-01 
311 Cas311 1.187786e+05 9.279835e-01 1.248800e+00 1.444606e+00 1.122089e+00 
312 Cas312 1.316576e+05 1.427984e+00 1.548800e+00 1.658892e+00 1.258452e+00 
313 Cas313 1.252181e+05 1.927984e+00 1.848800e+00 1.873178e+00 1.394816e+00 
314 Cas314 1.380971e+05 6.502058e-01 7.088000e-01 6.180758e-01 1.531180e+00 
315 Cas315 1.219983e+05 1.150206e+00 1.008800e+00 8.323615e-01 1.667543e+00 
316 Cas316 1.348773e+05 1.650206e+00 1.308800e+00 1.046647e+00 1.803907e+00 
317 Cas317 1.284378e+05 8.168724e-01 1.608800e+00 1.260933e+00 1.940270e+00 
318 Cas318 1.413168e+05 1.316872e+00 1.908800e+00 1.475219e+00 5.890308e-01 
319 Cas319 1.161625e+05 1.816872e+00 7.688000e-01 1.689504e+00 7.253944e-01 
320 Cas320 1.290415e+05 9.835391e-01 1.068800e+00 1.903790e+00 8.617581e-01 
321 Cas321 1.226020e+05 1.483539e+00 1.368800e+00 6.486880e-01 9.981217e-01 
322 Cas322 1.354810e+05 1.983539e+00 1.668800e+00 8.629738e-01 1.134485e+00 
323 Cas323 1.193823e+05 5.082305e-01 1.968800e+00 1.077259e+00 1.270849e+00 
324 Cas324 1.322613e+05 1.008230e+00 5.408000e-01 1.291545e+00 1.407213e+00 
325 Cas325 1.258218e+05 1.508230e+00 8.408000e-01 1.505831e+00 1.543576e+00 
326 Cas326 1.387008e+05 6.748971e-01 1.140800e+00 1.720117e+00 1.679940e+00 
327 Cas327 1.177724e+05 1.174897e+00 1.440800e+00 1.934402e+00 1.816304e+00 
328 Cas328 1.306514e+05 1.674897e+00 1.740800e+00 6.793003e-01 1.952667e+00 
329 Cas329 1.242119e+05 8.415638e-01 6.008000e-01 8.935860e-01 6.014275e-01 
330 Cas330 1.370909e+05 1.341564e+00 9.008000e-01 1.107872e+00 7.377911e-01 
331 Cas331 1.209922e+05 1.841564e+00 1.200800e+00 1.322157e+00 8.741548e-01 
332 Cas332 1.338712e+05 5.637860e-01 1.500800e+00 1.536443e+00 1.010518e+00 
333 Cas333 1.274317e+05 1.063786e+00 1.800800e+00 1.750729e+00 1.146882e+00 
334 Cas334 1.403107e+05 1.563786e+00 6.608000e-01 1.965015e+00 1.283246e+00 
335 Cas335 1.169675e+05 7.304527e-01 9.608000e-01 7.099125e-01 1.419609e+00 
336 Cas336 1.298465e+05 1.230453e+00 1.260800e+00 9.241983e-01 1.555973e+00 
337 Cas337 1.234070e+05 1.730453e+00 1.560800e+00 1.138484e+00 1.692337e+00 
338 Cas338 1.362860e+05 8.971193e-01 1.860800e+00 1.352770e+00 1.828700e+00 
339 Cas339 1.201872e+05 1.397119e+00 7.208000e-01 1.567055e+00 1.965064e+00 
340 Cas340 1.330662e+05 1.897119e+00 1.020800e+00 1.781341e+00 6.138242e-01 
341 Cas341 1.266267e+05 6.193416e-01 1.320800e+00 1.995627e+00 7.501878e-01 
342 Cas342 1.395057e+05 1.119342e+00 1.620800e+00 5.006247e-01 8.865515e-01 
343 Cas343 1.185774e+05 1.619342e+00 1.920800e+00 7.149105e-01 1.022915e+00 
344 Cas344 1.314564e+05 7.860082e-01 7.808000e-01 9.291962e-01 1.159279e+00 
345 Cas345 1.250169e+05 1.286008e+00 1.080800e+00 1.143482e+00 1.295642e+00 
346 Cas346 1.378959e+05 1.786008e+00 1.380800e+00 1.357768e+00 1.432006e+00 
347 Cas347 1.217971e+05 9.526749e-01 1.680800e+00 1.572053e+00 1.568370e+00 
348 Cas348 1.346761e+05 1.452675e+00 1.980800e+00 1.786339e+00 1.704733e+00 
349 Cas349 1.282366e+05 1.952675e+00 5.528000e-01 5.312370e-01 1.841097e+00 
350 Cas350 1.411156e+05 5.267490e-01 8.528000e-01 7.455227e-01 1.977461e+00 
351 Cas351 1.165650e+05 1.026749e+00 1.152800e+00 9.598084e-01 6.262209e-01 
352 Cas352 1.294440e+05 1.526749e+00 1.452800e+00 1.174094e+00 7.625845e-01 
353 Cas353 1.230045e+05 6.934156e-01 1.752800e+00 1.388380e+00 8.989482e-01 
354 Cas354 1.358835e+05 1.193416e+00 6.128000e-01 1.602666e+00 1.035312e+00 
355 Cas355 1.197848e+05 1.693416e+00 9.128000e-01 1.816951e+00 1.171675e+00 
356 Cas356 1.326638e+05 8.600823e-01 1.212800e+00 5.618492e-01 1.308039e+00 
357 Cas357 1.262243e+05 1.360082e+00 1.512800e+00 7.761349e-01 1.444403e+00 
358 Cas358 1.391033e+05 1.860082e+00 1.812800e+00 9.904207e-01 1.580766e+00 
359 Cas359 1.181749e+05 5.823045e-01 6.728000e-01 1.204706e+00 1.717130e+00 
360 Cas360 1.310539e+05 1.082305e+00 9.728000e-01 1.418992e+00 1.853494e+00 
361 Cas361 1.246144e+05 1.582305e+00 1.272800e+00 1.633278e+00 1.989857e+00 
362 Cas362 1.374934e+05 7.489712e-01 1.572800e+00 1.847564e+00 5.033809e-01 
363 Cas363 1.213946e+05 1.248971e+00 1.872800e+00 5.924615e-01 6.397446e-01 
364 Cas364 1.342736e+05 1.748971e+00 7.328000e-01 8.067472e-01 7.761082e-01 
365 Cas365 1.278341e+05 9.156379e-01 1.032800e+00 1.021033e+00 9.124718e-01 
366 Cas366 1.407131e+05 1.415638e+00 1.332800e+00 1.235319e+00 1.048835e+00 
367 Cas367 1.173699e+05 1.915638e+00 1.632800e+00 1.449604e+00 1.185199e+00 
368 Cas368 1.302489e+05 6.378601e-01 1.932800e+00 1.663890e+00 1.321563e+00 
369 Cas369 1.238094e+05 1.137860e+00 7.928000e-01 1.878176e+00 1.457926e+00 
370 Cas370 1.366884e+05 1.637860e+00 1.092800e+00 6.230737e-01 1.594290e+00 
371 Cas371 1.205897e+05 8.045267e-01 1.392800e+00 8.373594e-01 1.730654e+00 
372 Cas372 1.334687e+05 1.304527e+00 1.692800e+00 1.051645e+00 1.867017e+00 
373 Cas373 1.270292e+05 1.804527e+00 1.992800e+00 1.265931e+00 5.157776e-01 
374 Cas374 1.399082e+05 9.711934e-01 5.072000e-01 1.480217e+00 6.521412e-01 
375 Cas375 1.189798e+05 1.471193e+00 8.072000e-01 1.694502e+00 7.885049e-01 
376 Cas376 1.318588e+05 1.971193e+00 1.107200e+00 1.908788e+00 9.248685e-01 
377 Cas377 1.254193e+05 5.452675e-01 1.407200e+00 6.536860e-01 1.061232e+00 
378 Cas378 1.382983e+05 1.045267e+00 1.707200e+00 8.679717e-01 1.197596e+00 
379 Cas379 1.221996e+05 1.545267e+00 5.672000e-01 1.082257e+00 1.333959e+00 
380 Cas380 1.350786e+05 7.119342e-01 8.672000e-01 1.296543e+00 1.470323e+00 
381 Cas381 1.286391e+05 1.211934e+00 1.167200e+00 1.510829e+00 1.606687e+00 
382 Cas382 1.415181e+05 1.711934e+00 1.467200e+00 1.725115e+00 1.743050e+00 
383 Cas383 1.160619e+05 8.786008e-01 1.767200e+00 1.939400e+00 1.879414e+00 
384 Cas384 1.289409e+05 1.378601e+00 6.272000e-01 6.842982e-01 5.281743e-01 
385 Cas385 1.225014e+05 1.878601e+00 9.272000e-01 8.985839e-01 6.645379e-01 
386 Cas386 1.353804e+05 6.008230e-01 1.227200e+00 1.112870e+00 8.009016e-01 
387 Cas387 1.192817e+05 1.100823e+00 1.527200e+00 1.327155e+00 9.372652e-01 
388 Cas388 1.321607e+05 1.600823e+00 1.827200e+00 1.541441e+00 1.073629e+00 
389 Cas389 1.257212e+05 7.674897e-01 6.872000e-01 1.755727e+00 1.209992e+00 
390 Cas390 1.386002e+05 1.267490e+00 9.872000e-01 1.970012e+00 1.346356e+00 
391 Cas391 1.176718e+05 1.767490e+00 1.287200e+00 5.049979e-01 1.482720e+00 
392 Cas392 1.305508e+05 9.341564e-01 1.587200e+00 7.192836e-01 1.619083e+00 
393 Cas393 1.241113e+05 1.434156e+00 1.887200e+00 9.335693e-01 1.755447e+00 
394 Cas394 1.369903e+05 1.934156e+00 7.472000e-01 1.147855e+00 1.891811e+00 
395 Cas395 1.208916e+05 6.563786e-01 1.047200e+00 1.362141e+00 5.405710e-01 
396 Cas396 1.337706e+05 1.156379e+00 1.347200e+00 1.576426e+00 6.769346e-01 
397 Cas397 1.273311e+05 1.656379e+00 1.647200e+00 1.790712e+00 8.132983e-01 
398 Cas398 1.402101e+05 8.230453e-01 1.947200e+00 5.356102e-01 9.496619e-01 
399 Cas399 1.168669e+05 1.323045e+00 5.192000e-01 7.498959e-01 1.086026e+00 
400 Cas400 1.297459e+05 1.823045e+00 8.192000e-01 9.641816e-01 1.222389e+00 
401 Cas401 1.233064e+05 9.897119e-01 1.119200e+00 1.178467e+00 1.358753e+00 
402 Cas402 1.361854e+05 1.489712e+00 1.419200e+00 1.392753e+00 1.495116e+00 
403 Cas403 1.200866e+05 1.989712e+00 1.719200e+00 1.607039e+00 1.631480e+00 
404 Cas404 1.329656e+05 5.144033e-01 5.792000e-01 1.821324e+00 1.767844e+00 
405 Cas405 1.265261e+05 1.014403e+00 8.792000e-01 5.662224e-01 1.904207e+00 
406 Cas406 1.394051e+05 1.514403e+00 1.179200e+00 7.805081e-01 5.529677e-01 
407 Cas407 1.184767e+05 6.810700e-01 1.479200e+00 9.947938e-01 6.893313e-01 
408 Cas408 1.313557e+05 1.181070e+00 1.779200e+00 1.209080e+00 8.256950e-01 
409 Cas409 1.249162e+05 1.681070e+00 6.392000e-01 1.423365e+00 9.620586e-01 
410 Cas410 1.377952e+05 8.477366e-01 9.392000e-01 1.637651e+00 1.098422e+00 
411 Cas411 1.216965e+05 1.347737e+00 1.239200e+00 1.851937e+00 1.234786e+00 
412 Cas412 1.345755e+05 1.847737e+00 1.539200e+00 5.968347e-01 1.371150e+00 
413 Cas413 1.281360e+05 5.699588e-01 1.839200e+00 8.111204e-01 1.507513e+00 
414 Cas414 1.410150e+05 1.069959e+00 6.992000e-01 1.025406e+00 1.643877e+00 
415 Cas415 1.164644e+05 1.569959e+00 9.992000e-01 1.239692e+00 1.780240e+00 
416 Cas416 1.293434e+05 7.366255e-01 1.299200e+00 1.453978e+00 1.916604e+00 
417 Cas417 1.229039e+05 1.236626e+00 1.599200e+00 1.668263e+00 5.653644e-01 
418 Cas418 1.357829e+05 1.736626e+00 1.899200e+00 1.882549e+00 7.017280e-01 
419 Cas419 1.196841e+05 9.032922e-01 7.592000e-01 6.274469e-01 8.380917e-01 
420 Cas420 1.325631e+05 1.403292e+00 1.059200e+00 8.417326e-01 9.744553e-01 
421 Cas421 1.261236e+05 1.903292e+00 1.359200e+00 1.056018e+00 1.110819e+00 
422 Cas422 1.390026e+05 6.255144e-01 1.659200e+00 1.270304e+00 1.247183e+00 
423 Cas423 1.180743e+05 1.125514e+00 1.959200e+00 1.484590e+00 1.383546e+00 
424 Cas424 1.309533e+05 1.625514e+00 5.312000e-01 1.698875e+00 1.519910e+00 
425 Cas425 1.245138e+05 7.921811e-01 8.312000e-01 1.913161e+00 1.656273e+00 
426 Cas426 1.373928e+05 1.292181e+00 1.131200e+00 6.580591e-01 1.792637e+00 
427 Cas427 1.212940e+05 1.792181e+00 1.431200e+00 8.723449e-01 1.929001e+00 
428 Cas428 1.341730e+05 9.588477e-01 1.731200e+00 1.086631e+00 5.777611e-01 
429 Cas429 1.277335e+05 1.458848e+00 5.912000e-01 1.300916e+00 7.141247e-01 
430 Cas430 1.406125e+05 1.958848e+00 8.912000e-01 1.515202e+00 8.504884e-01 
431 Cas431 1.172693e+05 5.329218e-01 1.191200e+00 1.729488e+00 9.868520e-01 
432 Cas432 1.301483e+05 1.032922e+00 1.491200e+00 1.943773e+00 1.123216e+00 
433 Cas433 1.237088e+05 1.532922e+00 1.791200e+00 6.886714e-01 1.259579e+00 
434 Cas434 1.365878e+05 6.995885e-01 6.512000e-01 9.029571e-01 1.395943e+00 
435 Cas435 1.204891e+05 1.199588e+00 9.512000e-01 1.117243e+00 1.532307e+00 
436 Cas436 1.333681e+05 1.699588e+00 1.251200e+00 1.331529e+00 1.668670e+00 
437 Cas437 1.269286e+05 8.662551e-01 1.551200e+00 1.545814e+00 1.805034e+00 
438 Cas438 1.398076e+05 1.366255e+00 1.851200e+00 1.760100e+00 1.941397e+00 
439 Cas439 1.188792e+05 1.866255e+00 7.112000e-01 1.974386e+00 5.901578e-01 
440 Cas440 1.317582e+05 5.884774e-01 1.011200e+00 5.093711e-01 7.265214e-01 
441 Cas441 1.253187e+05 1.088477e+00 1.311200e+00 7.236568e-01 8.628850e-01 
442 Cas442 1.381977e+05 1.588477e+00 1.611200e+00 9.379425e-01 9.992487e-01 
443 Cas443 1.220990e+05 7.551440e-01 1.911200e+00 1.152228e+00 1.135612e+00 
444 Cas444 1.349780e+05 1.255144e+00 7.712000e-01 1.366514e+00 1.271976e+00 
445 Cas445 1.285385e+05 1.755144e+00 1.071200e+00 1.580800e+00 1.408340e+00 
446 Cas446 1.414175e+05 9.218107e-01 1.371200e+00 1.795085e+00 1.544703e+00 
447 Cas447 1.162632e+05 1.421811e+00 1.671200e+00 5.399833e-01 1.681067e+00 
448 Cas448 1.291422e+05 1.921811e+00 1.971200e+00 7.542691e-01 1.817431e+00 
449 Cas449 1.227027e+05 6.440329e-01 5.432000e-01 9.685548e-01 1.953794e+00 
450 Cas450 1.355817e+05 1.144033e+00 8.432000e-01 1.182840e+00 6.025545e-01 
451 Cas451 1.194829e+05 1.644033e+00 1.143200e+00 1.397126e+00 7.389181e-01 
452 Cas452 1.323619e+05 8.106996e-01 1.443200e+00 1.611412e+00 8.752817e-01 
453 Cas453 1.259224e+05 1.310700e+00 1.743200e+00 1.825698e+00 1.011645e+00 
454 Cas454 1.388014e+05 1.810700e+00 6.032000e-01 5.705956e-01 1.148009e+00 
455 Cas455 1.178730e+05 9.773663e-01 9.032000e-01 7.848813e-01 1.284373e+00 
456 Cas456 1.307520e+05 1.477366e+00 1.203200e+00 9.991670e-01 1.420736e+00 
457 Cas457 1.243125e+05 1.977366e+00 1.503200e+00 1.213453e+00 1.557100e+00 
458 Cas458 1.371915e+05 5.514403e-01 1.803200e+00 1.427738e+00 1.693464e+00 
459 Cas459 1.210928e+05 1.051440e+00 6.632000e-01 1.642024e+00 1.829827e+00 
460 Cas460 1.339718e+05 1.551440e+00 9.632000e-01 1.856310e+00 1.966191e+00 
461 Cas461 1.275323e+05 7.181070e-01 1.263200e+00 6.012078e-01 6.149512e-01 
462 Cas462 1.404113e+05 1.218107e+00 1.563200e+00 8.154935e-01 7.513148e-01 
463 Cas463 1.170681e+05 1.718107e+00 1.863200e+00 1.029779e+00 8.876784e-01 
464 Cas464 1.299471e+05 8.847737e-01 7.232000e-01 1.244065e+00 1.024042e+00 
465 Cas465 1.235076e+05 1.384774e+00 1.023200e+00 1.458351e+00 1.160406e+00 
466 Cas466 1.363866e+05 1.884774e+00 1.323200e+00 1.672636e+00 1.296769e+00 
467 Cas467 1.202878e+05 6.069959e-01 1.623200e+00 1.886922e+00 1.433133e+00 
468 Cas468 1.331668e+05 1.106996e+00 1.923200e+00 6.318201e-01 1.569497e+00 
469 Cas469 1.267273e+05 1.606996e+00 7.832000e-01 8.461058e-01 1.705860e+00 
470 Cas470 1.396063e+05 7.736626e-01 1.083200e+00 1.060392e+00 1.842224e+00 
471 Cas471 1.186780e+05 1.273663e+00 1.383200e+00 1.274677e+00 1.978588e+00 
472 Cas472 1.315570e+05 1.773663e+00 1.683200e+00 1.488963e+00 6.273479e-01 
473 Cas473 1.251175e+05 9.403292e-01 1.983200e+00 1.703249e+00 7.637115e-01 
474 Cas474 1.379965e+05 1.440329e+00 5.552000e-01 1.917534e+00 9.000751e-01 
475 Cas475 1.218977e+05 1.940329e+00 8.552000e-01 6.624323e-01 1.036439e+00 
476 Cas476 1.347767e+05 6.625514e-01 1.155200e+00 8.767180e-01 1.172802e+00 
477 Cas477 1.283372e+05 1.162551e+00 1.455200e+00 1.091004e+00 1.309166e+00 
478 Cas478 1.412162e+05 1.662551e+00 1.755200e+00 1.305289e+00 1.445530e+00 
479 Cas479 1.166656e+05 8.292181e-01 6.152000e-01 1.519575e+00 1.581893e+00 
480 Cas480 1.295446e+05 1.329218e+00 9.152000e-01 1.733861e+00 1.718257e+00 
481 Cas481 1.231051e+05 1.829218e+00 1.215200e+00 1.948147e+00 1.854621e+00 
482 Cas482 1.359841e+05 9.958848e-01 1.515200e+00 6.930446e-01 1.990984e+00 
483 Cas483 1.198854e+05 1.495885e+00 1.815200e+00 9.073303e-01 5.045079e-01 
484 Cas484 1.327644e+05 1.995885e+00 6.752000e-01 1.121616e+00 6.408715e-01 
485 Cas485 1.263249e+05 5.041152e-01 9.752000e-01 1.335902e+00 7.772352e-01 
486 Cas486 1.392039e+05 1.004115e+00 1.275200e+00 1.550187e+00 9.135988e-01 
487 Cas487 1.182755e+05 1.504115e+00 1.575200e+00 1.764473e+00 1.049962e+00 
488 Cas488 1.311545e+05 6.707819e-01 1.875200e+00 1.978759e+00 1.186326e+00 
489 Cas489 1.247150e+05 1.170782e+00 7.352000e-01 5.137443e-01 1.322690e+00 
490 Cas490 1.375940e+05 1.670782e+00 1.035200e+00 7.280300e-01 1.459053e+00 
491 Cas491 1.214953e+05 8.374486e-01 1.335200e+00 9.423157e-01 1.595417e+00 
492 Cas492 1.343743e+05 1.337449e+00 1.635200e+00 1.156601e+00 1.731781e+00 
493 Cas493 1.279348e+05 1.837449e+00 1.935200e+00 1.370887e+00 1.868144e+00 
494 Cas494 1.408138e+05 5.596708e-01 7.952000e-01 1.585173e+00 5.169046e-01 
495 Cas495 1.174706e+05 1.059671e+00 1.095200e+00 1.799459e+00 6.532682e-01 
496 Cas496 1.303496e+05 1.559671e+00 1.395200e+00 5.443565e-01 7.896319e-01 
497 Cas497 1.239101e+05 7.263374e-01 1.695200e+00 7.586422e-01 9.259955e-01 
498 Cas498 1.367891e+05 1.226337e+00 1.995200e+00 9.729279e-01 1.062359e+00 
499 Cas499 1.206903e+05 1.726337e+00 5.096000e-01 1.187214e+00 1.198723e+00 
500 Cas500 1.335693e+05 8.930041e-01 8.096000e-01 1.401499e+00 1.335086e+00 
501 Cas501 1.271298e+05 1.393004e+00 1.109600e+00 1.615785e+00 1.471450e+00 
502 Cas502 1.400088e+05 1.893004e+00 1.409600e+00 1.830071e+00 1.607814e+00 
503 Cas503 1.190804e+05 6.152263e-01 1.709600e+00 5.749688e-01 1.744177e+00 
504 Cas504 1.319594e+05 1.115226e+00 5.696000e-01 7.892545e-01 1.880541e+00 
505 Cas505 1.255199e+05 1.615226e+00 8.696000e-01 1.003540e+00 5.293013e-01 
506 Cas506 1.383989e+05 7.818930e-01 1.169600e+00 1.217826e+00 6.656649e-01 
507 Cas507 1.223002e+05 1.281893e+00 1.469600e+00 1.432112e+00 8.020285e-01 
508 Cas508 1.351792e+05 1.781893e+00 1.769600e+00 1.646397e+00 9.383922e-01 
509 Cas509 1.287397e+05 9.485597e-01 6.296000e-01 1.860683e+00 1.074756e+00 
510 Cas510 1.416187e+05 1.448560e+00 9.296000e-01 6.055810e-01 1.211119e+00 
511 Cas511 1.159362e+05 1.948560e+00 1.229600e+00 8.198667e-01 1.347483e+00 
512 Cas512 1.288152e+05 5.226337e-01 1.529600e+00 1.034152e+00 1.483847e+00 
513 Cas513 1.223757e+05 1.022634e+00 1.829600e+00 1.248438e+00 1.620210e+00 
514 Cas514 1.352547e+05 1.522634e+00 6.896000e-01 1.462724e+00 1.756574e+00 
515 Cas515 1.191559e+05 6.893004e-01 9.896000e-01 1.677010e+00 1.892938e+00 
516 Cas516 1.320349e+05 1.189300e+00 1.289600e+00 1.891295e+00 5.416980e-01 
517 Cas517 1.255954e+05 1.689300e+00 1.589600e+00 6.361933e-01 6.780616e-01 
518 Cas518 1.384744e+05 8.559671e-01 1.889600e+00 8.504790e-01 8.144252e-01 
519 Cas519 1.175460e+05 1.355967e+00 7.496000e-01 1.064765e+00 9.507889e-01 
520 Cas520 1.304250e+05 1.855967e+00 1.049600e+00 1.279050e+00 1.087153e+00 
521 Cas521 1.239855e+05 5.781893e-01 1.349600e+00 1.493336e+00 1.223516e+00 
522 Cas522 1.368645e+05 1.078189e+00 1.649600e+00 1.707622e+00 1.359880e+00 
523 Cas523 1.207658e+05 1.578189e+00 1.949600e+00 1.921908e+00 1.496243e+00 
524 Cas524 1.336448e+05 7.448560e-01 5.216000e-01 6.668055e-01 1.632607e+00 
525 Cas525 1.272053e+05 1.244856e+00 8.216000e-01 8.810912e-01 1.768971e+00 
526 Cas526 1.400843e+05 1.744856e+00 1.121600e+00 1.095377e+00 1.905334e+00 
527 Cas527 1.167411e+05 9.115226e-01 1.421600e+00 1.309663e+00 5.540947e-01 
528 Cas528 1.296201e+05 1.411523e+00 1.721600e+00 1.523948e+00 6.904583e-01 
529 Cas529 1.231806e+05 1.911523e+00 5.816000e-01 1.738234e+00 8.268219e-01 
530 Cas530 1.360596e+05 6.337449e-01 8.816000e-01 1.952520e+00 9.631856e-01 
531 Cas531 1.199608e+05 1.133745e+00 1.181600e+00 6.974177e-01 1.099549e+00 
532 Cas532 1.328398e+05 1.633745e+00 1.481600e+00 9.117035e-01 1.235913e+00 
533 Cas533 1.264003e+05 8.004115e-01 1.781600e+00 1.125989e+00 1.372276e+00 
534 Cas534 1.392793e+05 1.300412e+00 6.416000e-01 1.340275e+00 1.508640e+00 
535 Cas535 1.183510e+05 1.800412e+00 9.416000e-01 1.554561e+00 1.645004e+00 
536 Cas536 1.312300e+05 9.670782e-01 1.241600e+00 1.768846e+00 1.781367e+00 
537 Cas537 1.247905e+05 1.467078e+00 1.541600e+00 1.983132e+00 1.917731e+00 
538 Cas538 1.376695e+05 1.967078e+00 1.841600e+00 5.181175e-01 5.664914e-01 
539 Cas539 1.215707e+05 5.411523e-01 7.016000e-01 7.324032e-01 7.028550e-01 
540 Cas540 1.344497e+05 1.041152e+00 1.001600e+00 9.466889e-01 8.392186e-01 
541 Cas541 1.280102e+05 1.541152e+00 1.301600e+00 1.160975e+00 9.755823e-01 
542 Cas542 1.408892e+05 7.078189e-01 1.601600e+00 1.375260e+00 1.111946e+00 
543 Cas543 1.163386e+05 1.207819e+00 1.901600e+00 1.589546e+00 1.248310e+00 
544 Cas544 1.292176e+05 1.707819e+00 7.616000e-01 1.803832e+00 1.384673e+00 
545 Cas545 1.227781e+05 8.744856e-01 1.061600e+00 5.487297e-01 1.521037e+00 
546 Cas546 1.356571e+05 1.374486e+00 1.361600e+00 7.630154e-01 1.657400e+00 
547 Cas547 1.195584e+05 1.874486e+00 1.661600e+00 9.773011e-01 1.793764e+00 
548 Cas548 1.324374e+05 5.967078e-01 1.961600e+00 1.191587e+00 1.930128e+00 
549 Cas549 1.259979e+05 1.096708e+00 5.336000e-01 1.405873e+00 5.788881e-01 
550 Cas550 1.388769e+05 1.596708e+00 8.336000e-01 1.620158e+00 7.152517e-01 
551 Cas551 1.179485e+05 7.633745e-01 1.133600e+00 1.834444e+00 8.516153e-01 
552 Cas552 1.308275e+05 1.263374e+00 1.433600e+00 5.793419e-01 9.879790e-01 
553 Cas553 1.243880e+05 1.763374e+00 1.733600e+00 7.936277e-01 1.124343e+00 
554 Cas554 1.372670e+05 9.300412e-01 5.936000e-01 1.007913e+00 1.260706e+00 
555 Cas555 1.211682e+05 1.430041e+00 8.936000e-01 1.222199e+00 1.397070e+00 
556 Cas556 1.340472e+05 1.930041e+00 1.193600e+00 1.436485e+00 1.533434e+00 
557 Cas557 1.276077e+05 6.522634e-01 1.493600e+00 1.650771e+00 1.669797e+00 
558 Cas558 1.404867e+05 1.152263e+00 1.793600e+00 1.865056e+00 1.806161e+00 
559 Cas559 1.171436e+05 1.652263e+00 6.536000e-01 6.099542e-01 1.942524e+00 
560 Cas560 1.300226e+05 8.189300e-01 9.536000e-01 8.242399e-01 5.912847e-01 
561 Cas561 1.235831e+05 1.318930e+00 1.253600e+00 1.038526e+00 7.276484e-01 
562 Cas562 1.364621e+05 1.818930e+00 1.553600e+00 1.252811e+00 8.640120e-01 
563 Cas563 1.203633e+05 9.855967e-01 1.853600e+00 1.467097e+00 1.000376e+00 
564 Cas564 1.332423e+05 1.485597e+00 7.136000e-01 1.681383e+00 1.136739e+00 
565 Cas565 1.268028e+05 1.985597e+00 1.013600e+00 1.895668e+00 1.273103e+00 
566 Cas566 1.396818e+05 5.102881e-01 1.313600e+00 6.405664e-01 1.409467e+00 
567 Cas567 1.187534e+05 1.010288e+00 1.613600e+00 8.548521e-01 1.545830e+00 
568 Cas568 1.316324e+05 1.510288e+00 1.913600e+00 1.069138e+00 1.682194e+00 
569 Cas569 1.251929e+05 6.769547e-01 7.736000e-01 1.283424e+00 1.818557e+00 
570 Cas570 1.380719e+05 1.176955e+00 1.073600e+00 1.497709e+00 1.954921e+00 
571 Cas571 1.219732e+05 1.676955e+00 1.373600e+00 1.711995e+00 6.036814e-01 
572 Cas572 1.348522e+05 8.436214e-01 1.673600e+00 1.926281e+00 7.400451e-01 
573 Cas573 1.284127e+05 1.343621e+00 1.973600e+00 6.711787e-01 8.764087e-01 
574 Cas574 1.412917e+05 1.843621e+00 5.456000e-01 8.854644e-01 1.012772e+00 
575 Cas575 1.161374e+05 5.658436e-01 8.456000e-01 1.099750e+00 1.149136e+00 
576 Cas576 1.290164e+05 1.065844e+00 1.145600e+00 1.314036e+00 1.285500e+00 
577 Cas577 1.225769e+05 1.565844e+00 1.445600e+00 1.528322e+00 1.421863e+00 
578 Cas578 1.354559e+05 7.325103e-01 1.745600e+00 1.742607e+00 1.558227e+00 
